5 6.62258
3 6.44884
4 6.62903
4 6.46244
4 7.08842
4 9.76663
5 8.70787
7 7.18691
5 7.55898
7 6.7902
4 6.52817
4 6.73306
4 6.34457
4 9.91611
6 6.60874
5 6.69939
4 6.41074
6 6.45127
4 6.49299
6 6.64195
6 9.6016
7 8.06041
4 7.07766
4 6.73775
3 6.80495
5 7.60767
7 8.69437
7 7.06096
4 6.71372
6 6.48664
8 7.04676
4 6.55999
6 6.89079
5 7.32132
3 7.44421
7 7.14537
4 6.4112
6 6.83899
5 6.45231
5 6.78787
7 7.56223
8 8.44703
8 7.47924
9 7.1743
3 6.8285
5 6.71975
3 8.30456
6 7.28575
3 6.38598
6 6.49147
7 7.32822
6 6.48386
2 6.26807
4 6.1991
4 8.12915
5 7.32249
5 6.4962
3 6.30313
6 7.16355
5 6.5974
7 6.45747
6 7.04524
3 6.50357
8 8.77157
6 6.61233
6 8.42074
4 6.47083
6 8.86774
6 8.73599
6 7.08011
4 8.58837
5 8.94352
7 6.29412
4 6.77681
5 6.81791
4 6.87564
4 8.82942
5 6.57741
6 6.62379
5 6.71929
5 9.0296
6 8.9829
4 6.60845
4 6.34073
5 6.62519
5 6.45383
8 6.66394
4 6.57814
4 6.42531
7 8.64388
7 6.8069
4 6.38746
4 6.37693
5 6.53724
4 6.25764
4 6.35955
4 7.01958
5 6.77464
4 6.31122
4 6.41073
1 23.1776
0 23.4048
0 23.3794
0 23.412
0 23.1999
0 23.3604
1 23.3349
0 23.3411
1 23.4697
0 23.4199
0 23.3928
0 23.6016
0 23.3181
0 23.4109
0 23.6792
0 23.5473
0 23.7959
0 23.5634
1 23.401
0 23.3955
0 23.317
0 23.4559
1 23.3793
0 23.3393
0 23.9235
0 23.6915
0 23.1355
0 23.4722
0 23.5525
0 23.0671
1 23.4487
1 23.5468
0 23.5437
1 23.6858
0 23.2314
0 23.3817
0 23.6203
0 23.3266
1 23.3248
1 23.7282
0 23.1875
0 23.3779
1 23.4118
0 23.4019
0 23.3829
0 23.3429
0 23.3905
0 23.5917
0 23.4602
1 23.4191
0 23.4555
0 23.3536
0 23.3075
0 23.2755
1 23.3687
1 23.3463
0 23.5715
0 23.3521
0 23.2572
0 23.4677
0 23.2563
0 23.3902
1 23.5207
0 23.9382
0 23.2649
0 23.3911
1 23.2989
0 23.5267
1 23.338
0 23.3097
0 23.463
0 23.3176
1 23.1884
0 23.4395
1 23.517
0 23.2445
0 23.5462
0 23.3198
0 23.3063
0 23.309
0 23.325
0 23.6086
0 23.5614
0 23.5343
1 23.3717
0 23.2786
2 23.1822
1 23.5186
0 23.3076
0 23.4691
1 23.373
0 23.2063
0 23.3613
0 23.2123
0 23.4884
0 23.4685
0 23.3638
0 23.3539
0 23.4928
1 23.3937
0 41.4848
0 42.9228
0 41.1056
0 40.7345
0 41.4523
0 41.2258
0 41.4255
0 41.7169
0 41.3523
0 41.3497
0 41.397
0 41.3548
0 41.6438
0 41.5734
0 41.0971
0 41.4356
0 41.3375
0 41.1201
0 41.1365
0 41.3687
0 41.3705
0 41.5604
0 42.0122
0 41.004
0 41.0954
0 41.1234
0 41.3454
0 41.3896
0 41.5025
0 41.1657
0 40.944
0 41.1949
0 40.9216
0 40.9941
0 41.2861
1 41.3286
0 41.2412
0 41.4539
0 41.2702
0 41.2695
0 41.0989
0 41.1824
0 41.4142
0 41.3784
0 42.2968
1 41.2109
0 41.1432
0 41.3705
0 41.1645
0 41.236
0 41.1768
0 41.336
0 41.1085
0 40.9794
0 41.341
0 41.1731
0 41.0526
0 41.2203
0 41.0905
0 40.9553
0 41.4424
0 41.0519
0 41.1293
0 41.1137
0 41.2484
0 41.275
0 42.2181
0 41.2953
0 41.1065
0 41.1298
0 41.1471
0 41.4035
0 41.1263
0 41.132
0 41.6142
0 41.1176
0 41.8662
0 41.0088
0 41.3049
0 41.2325
0 41.1254
0 41.1587
0 41.6229
0 41.4774
0 41.3053
0 40.9758
0 41.202
0 41.3495
0 41.9974
0 41.8343
1 41.5103
0 41.2799
0 41.0805
0 40.9827
0 41.061
0 41.1534
0 41.0581
1 41.3188
0 41.2694
0 41.0086
1 12.718
2 12.6948
2 12.7809
1 12.822
1 12.6664
2 12.7012
2 12.6318
2 12.7998
2 12.6152
1 12.7326
2 12.7225
1 12.5718
2 13.0243
2 12.5804
1 12.7599
1 12.6813
2 12.7182
2 12.7874
2 12.6701
1 12.6893
1 12.81
2 12.6565
2 12.9081
1 12.6397
1 12.7096
2 12.9491
1 12.7241
1 12.8298
2 12.8023
2 12.6952
2 12.9426
3 12.7264
3 12.684
2 12.8043
2 13.3794
2 12.8049
1 12.7275
2 12.6276
2 12.8377
2 12.722
2 12.5858
2 12.6314
1 12.6466
2 12.874
1 12.6987
2 12.6118
1 12.7242
2 12.6996
1 12.7866
1 12.7952
1 12.6122
2 12.8455
2 12.7493
2 12.7586
2 12.7515
3 12.6592
2 12.6986
2 12.6725
1 12.5727
1 12.7418
4 12.6501
1 12.8945
1 12.8495
2 12.6972
2 12.7598
1 12.6882
1 12.744
2 12.6713
1 12.6772
2 12.8759
1 12.7364
1 12.7025
4 12.7696
1 12.7079
2 12.8428
1 12.7627
2 12.6214
2 12.6789
3 12.6828
2 12.5786
1 12.7925
1 12.7779
1 13.045
1 12.6222
1 12.8257
3 12.7194
3 12.6449
2 12.6428
0 12.6711
1 12.6116
2 12.7172
2 12.5551
2 12.8348
3 12.6502
2 12.6663
1 12.7421
2 12.7655
1 12.8309
1 12.7572
1 12.692
0 48.1728
0 47.9203
0 46.9082
0 46.6754
0 47.0586
0 46.724
0 46.8153
0 46.7616
0 46.941
0 46.9567
0 47.0601
0 46.4973
0 46.7854
0 46.6652
0 46.9423
0 46.8171
0 46.87
0 46.9603
0 46.9909
0 46.6522
0 47.3256
0 46.9275
0 46.4636
0 46.7084
0 46.9644
0 47.1323
0 47.0595
0 46.8823
0 46.8764
0 46.5747
0 46.56
0 46.6761
0 47.0983
0 46.9634
0 46.7096
0 46.8499
0 46.746
0 46.6909
0 46.8823
0 46.7752
0 47.8744
0 47.3527
0 46.767
0 46.7746
0 46.6084
0 46.8676
0 47.0899
0 46.8953
0 46.9267
0 46.9076
0 46.9122
0 46.8605
0 46.7867
0 46.8011
0 47.093
0 47.7972
0 47.5946
0 47.965
0 48.948
0 47.8824
0 47.2737
0 47.0702
0 46.7911
0 46.9434
0 46.8736
0 47.1552
0 46.835
0 46.7494
0 46.9124
0 46.9846
0 47.0022
0 46.9363
0 46.7698
0 46.7444
0 46.6696
0 46.9592
0 46.9338
0 46.7997
1 47.0401
0 46.9282
0 46.93
0 47.1291
0 46.8783
0 46.9055
0 46.7289
0 46.8273
0 46.6501
0 47.0604
0 46.7268
0 46.7894
0 46.6988
0 46.8582
1 47.0731
0 46.8204
0 46.6946
0 46.6207
0 46.9598
0 47.3667
0 46.7032
0 46.9012
0 82.2882
0 82.3364
0 82.3589
0 82.1135
0 82.5676
0 80.9739
0 80.3846
0 80.4387
0 80.4858
0 80.6998
0 80.6741
0 80.1442
0 80.4482
0 80.922
0 80.9254
0 80.3847
0 80.6727
0 80.6135
0 80.4273
0 80.5079
0 80.3908
0 81.0193
0 80.6695
0 80.4586
0 80.4427
0 79.9847
0 80.5666
0 80.4451
0 80.3706
0 80.5336
0 80.5537
0 80.3948
0 80.7279
0 80.581
0 80.3844
0 80.3364
0 80.4082
0 80.301
0 80.6213
0 80.694
0 80.5308
0 80.6856
0 80.5533
0 80.9363
0 80.4927
0 80.2883
0 80.6467
0 80.3438
0 80.5458
0 80.4917
0 80.3856
0 80.4165
0 80.5395
0 80.5342
0 80.986
0 80.7097
0 80.5589
0 80.3536
0 81.2951
0 80.5908
0 81.1784
0 81.1618
0 80.0604
0 80.1205
0 80.1998
0 80.2217
0 80.8587
0 80.2653
0 79.9963
0 79.7714
0 80.0022
0 80.0383
0 79.9292
0 79.7479
0 79.9324
0 80.015
0 80.0409
0 80.2234
0 79.9736
0 79.7907
0 79.968
0 80.1099
0 79.9091
0 79.8597
0 80.5755
0 79.7281
0 80.04
0 79.9047
0 80.2539
0 79.6003
0 79.8636
0 79.9343
0 80.1716
0 79.9428
0 79.9626
0 79.8541
0 79.6469
0 79.8299
0 79.8065
0 79.9284
